ability_id,dname,behavior,desc
5538,greevil_miniboss_blue_cold_feet,['Unit Target'],"Places a frozen hex on an enemy unit that deals damage over time, but can be dispelled by moving away from the initial cast point.  If the enemy unit doesn't move outside of the given range, it will be stunned and frozen in place after 4 seconds."
5539,greevil_miniboss_blue_ice_vortex,"['AOE', 'Point Target']",Creates a vortex of icy energy that slows movement speed and increases magic damage done in its range.  Lasts 12 seconds.
5540,greevil_miniboss_red_earthshock,['No Target'],"Slams the earth, causing a powerful shock to damage and slow all enemy units in a nearby area for 4 seconds."
5541,greevil_miniboss_red_overpower,['No Target'],Gains increased attack speed for a number of subsequent attacks.
5542,greevil_miniboss_yellow_ion_shell,['Unit Target'],Surrounds the target unit with a bristling shield that damages enemy units in an area around it.
5543,greevil_miniboss_yellow_surge,['Unit Target'],"Charges a target friendly unit with power, giving it a brief burst of maximum movement speed."
5544,greevil_miniboss_white_purification,['Unit Target'],Instantly heals a friendly unit and damages all nearby enemy units.
5545,greevil_miniboss_white_degen_aura,"['Passive', None]",Greatly degenerates the movement and attack capabilities of enemy units that stray too near.
5570,greevil_miniboss_green_living_armor,['Unit Target'],Infuses the target with a protective coating which grants bonus regeneration. Also grants physical damage block from damage from heroes. Dispels when a number of damage instances are taken.
5571,greevil_miniboss_green_overgrowth,['No Target'],"Summons an overgrowth of vines and branches that prevent afflicted enemies from moving, blinking, going invisible, or attacking."
5572,greevil_miniboss_orange_dragon_slave,"['Unit Target', 'Point Target']","Channels the breath of a dragon, sending out a wave of fire that scorches every enemy in its path."
5573,greevil_miniboss_orange_light_strike_array,"['Point Target', 'AOE']",Summons a column of flames that damages and stuns enemies.
5574,greevil_miniboss_purple_venomous_gale,"['AOE', 'Point Target']","Launches a ball of venom in a line, poisoning enemy units so that they take both initial damage and damage over time, as well as suffering slowed movement.  Venomous Gale deals damage every 2 seconds over its duration."
5575,greevil_miniboss_purple_plague_ward,['Point Target'],Summons a  ward to attack enemy units and structures. The ward is immune to magic.
5576,greevil_miniboss_sight,['Passive'],There is nothing the googly greevils eyes can't see!
5577,throw_snowball,"['Unit Target', None, None]",
5578,throw_coal,"['Unit Target', None, None]",
5579,healing_campfire,"['AOE', 'Point Target', None, None]",
5650,shoot_firework,"[None, 'Point Target', None, None]",
5599,techies_land_mines,"['Point Target', 'AOE']","Plant an invisible mine that cannot be detected by True Sight, but is visible if an enemy is within the active 400 AoE of the mine. Mines detonate if an enemy is standing within the active AoE for 1.6 seconds. The explosion deals full damage in the blast radius, and deals 25% damage to buildings."
5600,techies_stasis_trap,"['Point Target', None, 'AOE']",Plant an invisible trap that roots nearby enemy units instantly when triggered.
5601,techies_suicide,"['Point Target', 'AOE', None]","Techies hurtle themselves into the enemy's midst, detonating charges upon impact which deal massive area of effect damage and silence enemies. Upon landing, the assault deals Techies damage equal to 50% of their max health."
5602,techies_remote_mines,"['Point Target', None]","Plant an invisible explosive that will only detonate after a brief delay when triggered.  Does not damage buildings.

Upgradable by Aghanim's Scepter."
5635,techies_focused_detonate,"['Point Target', 'AOE', None, None, 'Instant Cast', None]",Detonate all remote mines in the target area.
5636,techies_remote_mines_self_detonate,"['No Target', 'Instant Cast']",Detonate all selected remote mines.
5644,techies_minefield_sign,"['Point Target', 'AOE', None]","Plant a warning sign to remind enemies to step lightly. Only one sign can exist at a time. Lasts 180 seconds.

Upgradable by Aghanim's Scepter."
5661,cny_beast_force_attack,"['Unit Target', 'Instant Cast', 'Hidden', None]",
5662,cny2015_sonic_wave,"[None, 'Point Target']","Creates a gigantic wave of sound in front of Year Beast, dealing heavy damage to all enemy units in its wake."
5663,cny2015_black_hole,"['AOE', 'Point Target', 'Channeled']","CHANNELED - Summons a vortex that sucks in nearby enemy units.  Enemies affected by Black Hole cannot move, attack, or cast spells.  The closer units get to the center, the more damage is dealt."
5664,cny2015_chronosphere,"['AOE', 'Point Target']","Creates a blister in spacetime, trapping all units caught in its sphere of influence and causes you to move very quickly inside it.  Only a Year Beast and Faceless Void are unaffected.  Invisible units in the sphere will be revealed."
5651,winter_wyvern_arctic_burn,"['No Target', 'Instant Cast']","Winter Wyvern soars upon an arctic wind, granting her unobstructed movement and allowing her to exhale a blistering chill into each attack. While soaring, her attacks travel further and faster, and slow enemies with a magical freeze that strips them of 6,7,8,9% of their current health each second. Her sight is also hardened against night's chill, granting her 400 additional vision range at night while soaring.

Upgradable by Aghanim's Scepter."
5652,winter_wyvern_splinter_blast,"['Unit Target', 'AOE']","Launches a ball of brittle ice toward an enemy. The ice shatters on impact, leaving the primary target completely unaffected, while hurling damaging splinters into nearby enemies in a 500 radius. Enemies struck by these splinters are slowed by 30%."
5653,winter_wyvern_cold_embrace,['Unit Target'],"Encases an ally in an icy cocoon, freezing them solid while healing a base amount as well as a percentage of their maximum health each second. The cocoon blocks all physical damage."
5654,winter_wyvern_winters_curse,"['Unit Target', 'AOE']",Winter Wyvern freezes an enemy in place while striking those nearby with a maddening curse which causes them to attack their frozen ally with increased attack speed. The frozen ally and those cursed to attack their ally are immune to all damage from their enemies.
5665,cny_beast_teleport,"['Hidden', 'Point Target', 'Channeled', 'Unit Target', 'No Target', None]",
5677,arc_warden_flux,['Unit Target'],"Infuses a lone enemy unit with swirling, volatile energy, slowing its movement speed and dealing damage over time. The effect is muted if another enemy unit is near the target."
5678,arc_warden_magnetic_field,"['Point Target', 'AOE']",Generates a circular distortion field of magnetic energy that protects allied heroes and buildings within it by evading attacks coming from outside the field.
5679,arc_warden_spark_wraith,"['Point Target', 'AOE']","Summons a Spark Wraith that slowly materializes and patrols a targeted area until an enemy comes within its range. Once a target has been found the wraith fuses with them, dealing magical damage and slowing the unit."
5683,arc_warden_tempest_double,['No Target'],"Briefly refocusing its fractured elements into a single form, the Arc Warden is able to create a perfect electrical duplication of itself. The duplicate can use all of Arc Warden's current items and spells, except consumables and items that drop on death. The duplicate has separate item and ability cooldowns."
6285,special_bonus_undefined,[nan],
5900,special_bonus_hp_100,[nan],
5901,special_bonus_hp_125,[nan],
5902,special_bonus_hp_150,[nan],
6034,special_bonus_hp_175,[nan],
5959,special_bonus_hp_200,[nan],
6405,special_bonus_hp_225,[nan],
5903,special_bonus_hp_250,[nan],
6311,special_bonus_hp_275,[nan],
5993,special_bonus_hp_300,[nan],
6423,special_bonus_hp_325,[nan],
6195,special_bonus_hp_350,[nan],
5976,special_bonus_hp_400,[nan],
6235,special_bonus_hp_500,[nan],
6377,special_bonus_hp_600,[nan],
6415,special_bonus_hp_700,[nan],
6905,special_bonus_hp_800,[nan],
6096,special_bonus_mp_100,[nan],
5904,special_bonus_mp_125,[nan],
5905,special_bonus_mp_150,[nan],
6067,special_bonus_mp_175,[nan],
6094,special_bonus_mp_200,[nan],
6504,special_bonus_mp_225,[nan],
6006,special_bonus_mp_250,[nan],
5990,special_bonus_mp_300,[nan],
6254,special_bonus_mp_350,[nan],
6321,special_bonus_mp_400,[nan],
6185,special_bonus_mp_500,[nan],
6382,special_bonus_mp_600,[nan],
7059,special_bonus_mp_700,[nan],
6816,special_bonus_mp_800,[nan],
6686,special_bonus_mp_1000,[nan],
6118,special_bonus_attack_speed_10,[nan],
6119,special_bonus_attack_speed_15,[nan],
5906,special_bonus_attack_speed_20,[nan],
6016,special_bonus_attack_speed_25,[nan],
5907,special_bonus_attack_speed_30,[nan],
6196,special_bonus_attack_speed_35,[nan],
6210,special_bonus_attack_speed_40,[nan],
6224,special_bonus_attack_speed_45,[nan],
6020,special_bonus_attack_speed_50,[nan],
5908,special_bonus_attack_speed_60,[nan],
6444,special_bonus_attack_speed_70,[nan],
6030,special_bonus_attack_speed_80,[nan],
6037,special_bonus_attack_speed_100,[nan],
6650,special_bonus_attack_speed_120,[nan],
6555,special_bonus_attack_speed_140,[nan],
6605,special_bonus_attack_speed_160,[nan],
6622,special_bonus_attack_speed_200,[nan],
7020,special_bonus_attack_speed_250,[nan],
7383,special_bonus_corruption_3,[nan],
7011,special_bonus_corruption_4,[nan],
6846,special_bonus_corruption_5,[nan],
6845,special_bonus_cleave_15,[nan],
6603,special_bonus_cleave_20,[nan],
6801,special_bonus_cleave_25,[nan],
7122,special_bonus_cleave_30,[nan],
7200,special_bonus_cleave_40,[nan],
6631,special_bonus_cleave_60,[nan],
6827,special_bonus_cleave_100,[nan],
7201,special_bonus_cleave_130,[nan],
7124,special_bonus_cleave_150,[nan],
6629,special_bonus_haste,[nan],
6922,special_bonus_truestrike,[nan],
7034,special_bonus_spell_block_15,[nan],
7035,special_bonus_spell_block_20,[nan],
6987,special_bonus_mana_break_20,[nan],
6830,special_bonus_mana_break_25,[nan],
6825,special_bonus_mana_break_35,[nan],
6695,special_bonus_mana_break_40,[nan],
6646,special_bonus_spell_immunity,[nan],
5909,special_bonus_hp_regen_4,[nan],
5910,special_bonus_hp_regen_5,[nan],
5969,special_bonus_hp_regen_6,[nan],
5966,special_bonus_hp_regen_7,[nan],
5911,special_bonus_hp_regen_8,[nan],
5912,special_bonus_hp_regen_10,[nan],
6730,special_bonus_hp_regen_12,[nan],
5913,special_bonus_hp_regen_14,[nan],
5914,special_bonus_hp_regen_15,[nan],
7188,special_bonus_hp_regen_16,[nan],
6079,special_bonus_hp_regen_20,[nan],
6308,special_bonus_hp_regen_25,[nan],
6351,special_bonus_hp_regen_30,[nan],
8351,special_bonus_hp_regen_35,[nan],
6022,special_bonus_hp_regen_40,[nan],
6302,special_bonus_hp_regen_50,[nan],
6660,special_bonus_hp_regen_80,[nan],
5915,special_bonus_mp_regen_1,[nan],
7132,special_bonus_mp_regen_150,[nan],
6926,special_bonus_mp_regen_175,[nan],
5961,special_bonus_mp_regen_2,[nan],
5916,special_bonus_mp_regen_4,[nan],
6410,special_bonus_mp_regen_5,[nan],
6160,special_bonus_mp_regen_3,[nan],
5980,special_bonus_mp_regen_6,[nan],
6243,special_bonus_mp_regen_8,[nan],
6116,special_bonus_mp_regen_10,[nan],
6255,special_bonus_mp_regen_14,[nan],
5958,special_bonus_movement_speed_10,[nan],
5917,special_bonus_movement_speed_15,[nan],
5918,special_bonus_movement_speed_20,[nan],
5919,special_bonus_movement_speed_25,[nan],
6141,special_bonus_movement_speed_30,[nan],
6077,special_bonus_movement_speed_35,[nan],
6093,special_bonus_movement_speed_40,[nan],
6249,special_bonus_movement_speed_45,[nan],
6306,special_bonus_movement_speed_50,[nan],
6373,special_bonus_movement_speed_60,[nan],
7130,special_bonus_movement_speed_65,[nan],
6355,special_bonus_movement_speed_75,[nan],
6706,special_bonus_movement_speed_90,[nan],
6422,special_bonus_movement_speed_100,[nan],
6158,special_bonus_lifesteal_10,[nan],
6289,special_bonus_lifesteal_15,[nan],
6078,special_bonus_lifesteal_20,[nan],
6111,special_bonus_lifesteal_25,[nan],
6121,special_bonus_lifesteal_30,[nan],
6721,special_bonus_lifesteal_100,[nan],
5920,special_bonus_all_stats_4,[nan],
5921,special_bonus_all_stats_5,[nan],
5922,special_bonus_all_stats_6,[nan],
6074,special_bonus_all_stats_7,[nan],
5923,special_bonus_all_stats_8,[nan],
6168,special_bonus_all_stats_10,[nan],
6139,special_bonus_all_stats_12,[nan],
6252,special_bonus_all_stats_14,[nan],
6135,special_bonus_all_stats_15,[nan],
6309,special_bonus_all_stats_20,[nan],
5924,special_bonus_intelligence_6,[nan],
6117,special_bonus_intelligence_7,[nan],
5925,special_bonus_intelligence_8,[nan],
5965,special_bonus_intelligence_10,[nan],
5926,special_bonus_intelligence_12,[nan],
6042,special_bonus_intelligence_13,[nan],
6567,special_bonus_intelligence_14,[nan],
5991,special_bonus_intelligence_15,[nan],
6332,special_bonus_intelligence_16,[nan],
5995,special_bonus_intelligence_20,[nan],
6050,special_bonus_intelligence_25,[nan],
6060,special_bonus_intelligence_30,[nan],
6248,special_bonus_intelligence_35,[nan],
6817,special_bonus_spell_lifesteal_6,[nan],
6565,special_bonus_spell_lifesteal_8,[nan],
6564,special_bonus_spell_lifesteal_10,[nan],
6560,special_bonus_spell_lifesteal_13,[nan],
6550,special_bonus_spell_lifesteal_15,[nan],
6166,special_bonus_spell_lifesteal_20,[nan],
6513,special_bonus_spell_lifesteal_30,[nan],
6575,special_bonus_spell_lifesteal_60,[nan],
6061,special_bonus_spell_lifesteal_70,[nan],
6002,special_bonus_strength_3,[nan],
6005,special_bonus_strength_4,[nan],
5927,special_bonus_strength_5,[nan],
6048,special_bonus_strength_6,[nan],
6115,special_bonus_strength_7,[nan],
5982,special_bonus_strength_8,[nan],
6250,special_bonus_strength_9,[nan],
6137,special_bonus_strength_10,[nan],
5928,special_bonus_strength_12,[nan],
6281,special_bonus_strength_14,[nan],
6145,special_bonus_strength_15,[nan],
6080,special_bonus_strength_20,[nan],
5984,special_bonus_strength_25,[nan],
6708,special_bonus_strength_30,[nan],
6633,special_bonus_strength_40,[nan],
7384,special_bonus_agility_6,[nan],
6014,special_bonus_agility_8,[nan],
6029,special_bonus_agility_10,[nan],
7386,special_bonus_agility_12,[nan],
6011,special_bonus_agility_13,[nan],
6170,special_bonus_agility_14,[nan],
5929,special_bonus_agility_15,[nan],
6169,special_bonus_agility_16,[nan],
5962,special_bonus_agility_20,[nan],
6150,special_bonus_agility_25,[nan],
6406,special_bonus_agility_30,[nan],
6430,special_bonus_agility_40,[nan],
6705,special_bonus_agility_100,[nan],
6110,special_bonus_armor_2,[nan],
5930,special_bonus_armor_3,[nan],
5931,special_bonus_armor_4,[nan],
5932,special_bonus_armor_5,[nan],
5933,special_bonus_armor_6,[nan],
5970,special_bonus_armor_7,[nan],
5934,special_bonus_armor_8,[nan],
6136,special_bonus_armor_9,[nan],
6004,special_bonus_armor_10,[nan],
6286,special_bonus_armor_12,[nan],
6175,special_bonus_armor_15,[nan],
6503,special_bonus_armor_20,[nan],
6645,special_bonus_armor_30,[nan],
5935,special_bonus_magic_resistance_5,[nan],
5994,special_bonus_magic_resistance_6,[nan],
5936,special_bonus_magic_resistance_8,[nan],
5937,special_bonus_magic_resistance_10,[nan],
6299,special_bonus_magic_resistance_12,[nan],
6138,special_bonus_magic_resistance_15,[nan],
6000,special_bonus_magic_resistance_20,[nan],
6091,special_bonus_magic_resistance_25,[nan],
6221,special_bonus_magic_resistance_30,[nan],
6386,special_bonus_magic_resistance_35,[nan],
6663,special_bonus_magic_resistance_40,[nan],
6641,special_bonus_magic_resistance_50,[nan],
6965,special_bonus_magic_resistance_80,[nan],
6874,special_bonus_magic_resistance_100,[nan],
6092,special_bonus_day_vision_400,[nan],
6920,special_bonus_night_vision_400,[nan],
7022,special_bonus_night_vision_500,[nan],
7019,special_bonus_night_vision_600,[nan],
6888,special_bonus_night_vision_1000,[nan],
6228,special_bonus_vision_200,[nan],
6095,special_bonus_attack_damage_10,[nan],
6159,special_bonus_attack_damage_12,[nan],
5938,special_bonus_attack_damage_15,[nan],
5960,special_bonus_attack_damage_20,[nan],
6009,special_bonus_attack_damage_25,[nan],
5939,special_bonus_attack_damage_30,[nan],
6164,special_bonus_attack_damage_35,[nan],
5940,special_bonus_attack_damage_40,[nan],
6253,special_bonus_attack_damage_45,[nan],
5941,special_bonus_attack_damage_50,[nan],
6396,special_bonus_attack_damage_55,[nan],
6366,special_bonus_attack_damage_60,[nan],
6142,special_bonus_attack_damage_65,[nan],
5942,special_bonus_attack_damage_75,[nan],
5968,special_bonus_attack_damage_90,[nan],
5979,special_bonus_attack_damage_100,[nan],
6112,special_bonus_attack_damage_120,[nan],
6247,special_bonus_attack_damage_150,[nan],
6556,special_bonus_attack_damage_250,[nan],
7039,special_bonus_attack_damage_251,[nan],
6553,special_bonus_attack_damage_400,[nan],
7372,special_bonus_attack_base_damage_30,[nan],
7370,special_bonus_attack_base_damage_45,[nan],
5992,special_bonus_attack_range_50,[nan],
6027,special_bonus_attack_range_75,[nan],
5943,special_bonus_attack_range_100,[nan],
5944,special_bonus_attack_range_125,[nan],
5963,special_bonus_attack_range_150,[nan],
6186,special_bonus_attack_range_175,[nan],
5945,special_bonus_attack_range_200,[nan],
6040,special_bonus_attack_range_250,[nan],
6051,special_bonus_attack_range_300,[nan],
6307,special_bonus_attack_range_400,[nan],
5946,special_bonus_cast_range_50,[nan],
6032,special_bonus_cast_range_60,[nan],
5947,special_bonus_cast_range_75,[nan],
6003,special_bonus_cast_range_100,[nan],
6197,special_bonus_cast_range_125,[nan],
6056,special_bonus_cast_range_150,[nan],
6120,special_bonus_cast_range_175,[nan],
6114,special_bonus_cast_range_200,[nan],
6161,special_bonus_cast_range_250,[nan],
7117,special_bonus_cast_range_275,[nan],
6213,special_bonus_cast_range_300,[nan],
6930,special_bonus_cast_range_350,[nan],
6384,special_bonus_cast_range_400,[nan],
6162,special_bonus_spell_amplify_3,[nan],
6015,special_bonus_spell_amplify_4,[nan],
5948,special_bonus_spell_amplify_5,[nan],
5996,special_bonus_spell_amplify_6,[nan],
5949,special_bonus_spell_amplify_8,[nan],
5989,special_bonus_spell_amplify_10,[nan],
6326,special_bonus_spell_amplify_12,[nan],
7401,special_bonus_spell_amplify_14,[nan],
6055,special_bonus_spell_amplify_15,[nan],
6236,special_bonus_spell_amplify_20,[nan],
6327,special_bonus_spell_amplify_25,[nan],
5950,special_bonus_cooldown_reduction_8,[nan],
6021,special_bonus_cooldown_reduction_10,[nan],
6190,special_bonus_cooldown_reduction_12,[nan],
5951,special_bonus_cooldown_reduction_15,[nan],
5952,special_bonus_cooldown_reduction_20,[nan],
6222,special_bonus_cooldown_reduction_25,[nan],
6561,special_bonus_cooldown_reduction_30,[nan],
6445,special_bonus_cooldown_reduction_40,[nan],
6804,special_bonus_cooldown_reduction_50,[nan],
7109,special_bonus_cooldown_reduction_65,[nan],
5975,special_bonus_respawn_reduction_15,[nan],
5953,special_bonus_respawn_reduction_20,[nan],
5954,special_bonus_respawn_reduction_25,[nan],
5964,special_bonus_respawn_reduction_30,[nan],
6038,special_bonus_respawn_reduction_35,[nan],
6066,special_bonus_respawn_reduction_40,[nan],
6375,special_bonus_respawn_reduction_45,[nan],
6269,special_bonus_respawn_reduction_50,[nan],
6059,special_bonus_respawn_reduction_60,[nan],
5955,special_bonus_gold_income_5,[nan],
5956,special_bonus_gold_income_10,[nan],
6007,special_bonus_gold_income_15,[nan],
6008,special_bonus_gold_income_20,[nan],
5957,special_bonus_gold_income_25,[nan],
6026,special_bonus_gold_income_30,[nan],
6301,special_bonus_gold_income_40,[nan],
6318,special_bonus_gold_income_50,[nan],
6446,special_bonus_gold_income_70,[nan],
5971,special_bonus_evasion_10,[nan],
6239,special_bonus_evasion_12,[nan],
5972,special_bonus_evasion_15,[nan],
5973,special_bonus_evasion_20,[nan],
5974,special_bonus_evasion_25,[nan],
6700,special_bonus_evasion_30,[nan],
6613,special_bonus_evasion_50,[nan],
6882,special_bonus_evasion_75,[nan],
6025,special_bonus_20_bash_2,[nan],
6851,special_bonus_30_crit_2,[nan],
7045,special_bonus_20_crit_15,[nan],
7145,special_bonus_50_crit_40,[nan],
5983,special_bonus_exp_boost_5,[nan],
5985,special_bonus_exp_boost_10,[nan],
5986,special_bonus_exp_boost_15,[nan],
6017,special_bonus_exp_boost_20,[nan],
5987,special_bonus_exp_boost_25,[nan],
6317,special_bonus_exp_boost_30,[nan],
6372,special_bonus_exp_boost_35,[nan],
6447,special_bonus_exp_boost_40,[nan],
7125,special_bonus_exp_boost_60,[nan],
5977,special_bonus_unique_clockwerk,[nan],
6364,special_bonus_unique_clockwerk_2,[nan],
6512,special_bonus_unique_clockwerk_3,[nan],
7028,special_bonus_unique_clockwerk_4,[nan],
5981,special_bonus_unique_omniknight_1,[nan],
6300,special_bonus_unique_omniknight_2,[nan],
6709,special_bonus_unique_omniknight_3,[nan],
7010,special_bonus_unique_omniknight_4,[nan],
6322,special_bonus_unique_centaur_1,[nan],
5988,special_bonus_unique_centaur_2,[nan],
6616,special_bonus_unique_centaur_3,[nan],
6617,special_bonus_unique_centaur_4,[nan],
5998,special_bonus_unique_witch_doctor_1,[nan],
6298,special_bonus_unique_witch_doctor_2,[nan],
6524,special_bonus_unique_witch_doctor_3,[nan],
6995,special_bonus_unique_witch_doctor_4,[nan],
6996,special_bonus_unique_witch_doctor_5,[nan],
6010,special_bonus_unique_necrophos,[nan],
6703,special_bonus_unique_necrophos_2,[nan],
7110,special_bonus_unique_necrophos_3,[nan],
7111,special_bonus_unique_necrophos_4,[nan],
6012,special_bonus_unique_antimage,[nan],
6353,special_bonus_unique_antimage_2,[nan],
6606,special_bonus_unique_antimage_3,[nan],
6607,special_bonus_unique_antimage_4,[nan],
6800,special_bonus_unique_antimage_5,[nan],
6013,special_bonus_unique_mirana_1,[nan],
6242,special_bonus_unique_mirana_2,[nan],
6397,special_bonus_unique_mirana_3,[nan],
6692,special_bonus_unique_mirana_4,[nan],
6018,special_bonus_unique_bounty_hunter,[nan],
6358,special_bonus_unique_bounty_hunter_2,[nan],
7040,special_bonus_unique_bounty_hunter_3,[nan],
6407,special_bonus_unique_queen_of_pain,[nan],
6856,special_bonus_unique_queen_of_pain_2,[nan],
6019,special_bonus_unique_underlord,[nan],
6967,special_bonus_unique_underlord_2,[nan],
6968,special_bonus_unique_underlord_3,[nan],
6969,special_bonus_unique_underlord_4,[nan],
6023,special_bonus_unique_pudge_1,[nan],
6245,special_bonus_unique_pudge_2,[nan],
6506,special_bonus_unique_pudge_3,[nan],
7142,special_bonus_unique_pudge_4,[nan],
6024,special_bonus_unique_treant,[nan],
6531,special_bonus_unique_treant_2,[nan],
6955,special_bonus_unique_treant_3,[nan],
6956,special_bonus_unique_treant_4,[nan],
6957,special_bonus_unique_treant_5,[nan],
7103,special_bonus_unique_treant_6,[nan],
7115,special_bonus_unique_treant_7,[nan],
6028,special_bonus_unique_razor,[nan],
6408,special_bonus_unique_razor_2,[nan],
6860,special_bonus_unique_razor_3,[nan],
6861,special_bonus_unique_razor_4,[nan],
6031,special_bonus_unique_visage_1,[nan],
6320,special_bonus_unique_visage_2,[nan],
6522,special_bonus_unique_visage_3,[nan],
6983,special_bonus_unique_visage_4,[nan],
6984,special_bonus_unique_visage_5,[nan],
6985,special_bonus_unique_visage_6,[nan],
6035,special_bonus_unique_earthshaker,[nan],
6425,special_bonus_unique_earthshaker_2,[nan],
6511,special_bonus_unique_earthshaker_3,[nan],
6039,special_bonus_unique_lich_1,[nan],
6292,special_bonus_unique_lich_2,[nan],
6387,special_bonus_unique_lich_3,[nan],
7360,special_bonus_unique_lich_4,[nan],
6041,special_bonus_unique_rubick,[nan],
6862,special_bonus_unique_rubick_2,[nan],
6863,special_bonus_unique_rubick_3,[nan],
6864,special_bonus_unique_rubick_4,[nan],
6870,special_bonus_unique_rubick_5,[nan],
6045,special_bonus_unique_sven,[nan],
6910,special_bonus_unique_sven_2,[nan],
6911,special_bonus_unique_sven_3,[nan],
7112,special_bonus_unique_sven_4,[nan],
6047,special_bonus_unique_dark_seer,[nan],
6365,special_bonus_unique_dark_seer_2,[nan],
6624,special_bonus_unique_dark_seer_3,[nan],
7046,special_bonus_unique_dark_seer_4,[nan],
6049,special_bonus_unique_dazzle_1,[nan],
6232,special_bonus_unique_dazzle_2,[nan],
6528,special_bonus_unique_dazzle_3,[nan],
6626,special_bonus_unique_dazzle_4,[nan],
6052,special_bonus_unique_shadow_shaman_1,[nan],
6295,special_bonus_unique_shadow_shaman_2,[nan],
6502,special_bonus_unique_shadow_shaman_3,[nan],
6521,special_bonus_unique_shadow_shaman_4,[nan],
6877,special_bonus_unique_shadow_shaman_5,[nan],
6053,special_bonus_unique_warlock_1,[nan],
6054,special_bonus_unique_warlock_2,[nan],
6412,special_bonus_unique_warlock_3,[nan],
6505,special_bonus_unique_warlock_4,[nan],
6982,special_bonus_unique_warlock_5,[nan],
6986,special_bonus_unique_warlock_6,[nan],
6310,special_bonus_unique_vengeful_spirit_1,[nan],
6237,special_bonus_unique_vengeful_spirit_2,[nan],
6057,special_bonus_unique_vengeful_spirit_3,[nan],
6977,special_bonus_unique_vengeful_spirit_4,[nan],
6978,special_bonus_unique_vengeful_spirit_5,[nan],
7018,special_bonus_unique_vengeful_spirit_6,[nan],
6058,special_bonus_unique_venomancer,[nan],
6532,special_bonus_unique_venomancer_2,[nan],
6979,special_bonus_unique_venomancer_3,[nan],
6980,special_bonus_unique_venomancer_4,[nan],
6981,special_bonus_unique_venomancer_5,[nan],
6999,special_bonus_unique_venomancer_6,[nan],
6062,special_bonus_unique_morphling_1,[nan],
6225,special_bonus_unique_morphling_2,[nan],
6698,special_bonus_unique_morphling_3,[nan],
6840,special_bonus_unique_morphling_4,[nan],
6927,special_bonus_unique_morphling_5,[nan],
7052,special_bonus_unique_morphling_6,[nan],
7056,special_bonus_unique_morphling_7,[nan],
7060,special_bonus_unique_morphling_8,[nan],
6063,special_bonus_unique_leshrac_1,[nan],
6240,special_bonus_unique_leshrac_2,[nan],
6672,special_bonus_unique_leshrac_3,[nan],
7101,special_bonus_unique_leshrac_4,[nan],
6064,special_bonus_unique_jakiro,[nan],
6381,special_bonus_unique_jakiro_2,[nan],
6538,special_bonus_unique_jakiro_3,[nan],
6661,special_bonus_unique_jakiro_4,[nan],
6065,special_bonus_unique_enigma,[nan],
6510,special_bonus_unique_enigma_2,[nan],
6649,special_bonus_unique_enigma_3,[nan],
6068,special_bonus_unique_bane_1,[nan],
6069,special_bonus_unique_bane_2,[nan],
6609,special_bonus_unique_bane_3,[nan],
6826,special_bonus_unique_bane_4,[nan],
6670,special_bonus_unique_nevermore_1,[nan],
6070,special_bonus_unique_nevermore_2,[nan],
6875,special_bonus_unique_nevermore_3,[nan],
6876,special_bonus_unique_nevermore_4,[nan],
6912,special_bonus_unique_nevermore_5,[nan],
6071,special_bonus_unique_templar_assassin,[nan],
6545,special_bonus_unique_templar_assassin_2,[nan],
6938,special_bonus_unique_templar_assassin_3,[nan],
6939,special_bonus_unique_templar_assassin_4,[nan],
6940,special_bonus_unique_templar_assassin_5,[nan],
7058,special_bonus_unique_templar_assassin_6,[nan],
7371,special_bonus_unique_templar_assassin_7,[nan],
6072,special_bonus_unique_crystal_maiden_1,[nan],
6234,special_bonus_unique_crystal_maiden_2,[nan],
6520,special_bonus_unique_crystal_maiden_3,[nan],
7042,special_bonus_unique_crystal_maiden_4,[nan],
6073,special_bonus_unique_doom_1,[nan],
6314,special_bonus_unique_doom_2,[nan],
6369,special_bonus_unique_doom_3,[nan],
6370,special_bonus_unique_doom_4,[nan],
6371,special_bonus_unique_doom_5,[nan],
7123,special_bonus_unique_doom_6,[nan],
6082,special_bonus_unique_brewmaster,[nan],
6359,special_bonus_unique_brewmaster_2,[nan],
6516,special_bonus_unique_brewmaster_3,[nan],
6614,special_bonus_unique_brewmaster_4,[nan],
6083,special_bonus_unique_bristleback,[nan],
6360,special_bonus_unique_bristleback_2,[nan],
6615,special_bonus_unique_bristleback_3,[nan],
6084,special_bonus_unique_furion,[nan],
6500,special_bonus_unique_furion_2,[nan],
6539,special_bonus_unique_furion_3,[nan],
6702,special_bonus_unique_furion_4,[nan],
6227,special_bonus_unique_phoenix_1,[nan],
6085,special_bonus_unique_phoenix_2,[nan],
6401,special_bonus_unique_phoenix_3,[nan],
6852,special_bonus_unique_phoenix_4,[nan],
6915,special_bonus_unique_phoenix_5,[nan],
6331,special_bonus_unique_enchantress_1,[nan],
6086,special_bonus_unique_enchantress_2,[nan],
6379,special_bonus_unique_enchantress_3,[nan],
6515,special_bonus_unique_enchantress_4,[nan],
6648,special_bonus_unique_enchantress_5,[nan],
6087,special_bonus_unique_batrider_1,[nan],
6229,special_bonus_unique_batrider_2,[nan],
6610,special_bonus_unique_batrider_3,[nan],
6201,special_bonus_unique_wraith_king_1,[nan],
6088,special_bonus_unique_wraith_king_2,[nan],
6414,special_bonus_unique_wraith_king_3,[nan],
6566,special_bonus_unique_wraith_king_4,[nan],
